dataset,model,accuracy,auc_ovo,gmean,cross_entropy,n_samples_train,n_samples_test,n_features,n_classes,tuning_time,training_time,prediction_time,total_time,gpu_enabled,hp_n_estimators,hp_max_depth,hp_learning_rate,hp_subsample,hp_colsample_bytree,hp_min_child_samples,hp_reg_alpha,hp_reg_lambda,hp_num_leaves,hp_device,hp_gpu_platform_id,hp_gpu_device_id
cnae-9,lightgbm,0.9351851851851852,0.9953703703703705,0.9342775265319706,0.2493860446692306,756,324,856,9,655.4735417366028,1.8221266269683838,0.007978677749633789,657.3036470413208,True,260,4,0.07387940926967759,0.6547404920848504,0.8627919569298812,5,0.7489425212965539,0.6601190499540106,111,gpu,0,0
