dataset,model,accuracy,auc_ovo,gmean,cross_entropy,n_samples_train,n_samples_test,n_features,n_classes,tuning_time,training_time,prediction_time,total_time,gpu_enabled,hp_n_estimators,hp_max_depth,hp_learning_rate,hp_subsample,hp_colsample_bytree,hp_min_child_samples,hp_reg_alpha,hp_reg_lambda,hp_num_leaves,hp_device,hp_gpu_platform_id,hp_gpu_device_id
balance-scale,lightgbm,0.9202127659574468,0.9613442632688823,0.6336990850226109,0.2020472845089018,437,188,4,3,434.9573986530304,0.976388692855835,0.002992868423461914,435.9367802143097,True,386,3,0.26054402630583495,0.6858540988696993,0.8740694490058412,58,0.09971588788145297,0.2558161240016778,47,gpu,0,0
