dataset,model,accuracy,auc_ovo,gmean,cross_entropy,n_samples_train,n_samples_test,n_features,n_classes,tuning_time,training_time,prediction_time,total_time,gpu_enabled,hp_n_estimators,hp_max_depth,hp_learning_rate,hp_subsample,hp_colsample_bytree,hp_min_child_samples,hp_reg_alpha,hp_reg_lambda,hp_num_leaves,hp_device,hp_gpu_platform_id,hp_gpu_device_id
credit-g,lightgbm,0.76,0.7672486772486773,0.6429100507328637,0.5149170533615679,700,300,61,2,173.86596202850342,0.5146241188049316,0.001995086669921875,174.38258123397827,True,147,10,0.1017360150204303,0.805681578929673,0.8488720410826925,35,0.5212704220471107,0.05719223541677004,40,gpu,0,0
