dataset,model,accuracy,auc_ovo,gmean,cross_entropy,n_samples_train,n_samples_test,n_features,n_classes,tuning_time,training_time,prediction_time,total_time,gpu_enabled,hp_n_estimators,hp_max_depth,hp_learning_rate,hp_subsample,hp_colsample_bytree,hp_min_child_samples,hp_reg_alpha,hp_reg_lambda,hp_num_leaves,hp_device,hp_gpu_platform_id,hp_gpu_device_id
kc2,lightgbm,0.8152866242038217,0.773875,0.5672301120356712,0.46184396926632776,365,157,21,2,143.2610638141632,0.3071787357330322,0.0009965896606445312,143.56923913955688,True,152,5,0.0855122322823435,0.63684197597803,0.7734804690718113,46,0.4936850976503062,0.425830290295828,60,gpu,0,0
