dataset,model,accuracy,auc_ovo,gmean,cross_entropy,n_samples_train,n_samples_test,n_features,n_classes,tuning_time,training_time,prediction_time,total_time,hp_n_estimators,hp_max_depth,hp_learning_rate,hp_subsample,hp_colsample_bytree,hp_min_child_weight,hp_gamma,hp_reg_alpha,hp_reg_lambda
mfeat-factors,xgboost,0.9583333333333334,0.9980740740740742,0.9574317299168587,0.1435446379606985,1400,600,216,10,1716.4820153713226,4.033215522766113,0.010970592498779297,1720.5262014865875,307,8,0.04947081742614138,0.8830605542808732,0.7430931396542775,1,0.1005240094632001,0.17343343852688411,0.8418269397643856
