dataset,model,accuracy,auc_ovo,gmean,cross_entropy,n_samples_train,n_samples_test,n_features,n_classes,tuning_time,training_time,prediction_time,total_time,hp_n_estimators,hp_max_depth,hp_learning_rate,hp_subsample,hp_colsample_bytree,hp_min_child_weight,hp_gamma,hp_reg_alpha,hp_reg_lambda
semeion,xgboost,0.9142259414225942,0.9955787112689123,0.9114318382541633,0.2684006279470858,1115,478,256,10,540.1931238174438,1.0122931003570557,0.008975744247436523,541.2143926620483,325,3,0.2372470250013532,0.8977230570824357,0.7105506149670238,1,0.005428642273271535,0.3580142130037721,0.49347795317296034
