dataset,model,accuracy,auc_ovo,gmean,cross_entropy,n_samples_train,n_samples_test,n_features,n_classes,tuning_time,training_time,prediction_time,total_time,hp_n_estimators,hp_max_depth,hp_learning_rate,hp_subsample,hp_colsample_bytree,hp_min_child_weight,hp_gamma,hp_reg_alpha,hp_reg_lambda
blood-transfusion-service-center,xgboost,0.8044444444444444,0.7469677279618799,0.6273321228631623,0.4861864076482718,523,225,4,2,49.85009574890137,0.07231473922729492,0.003989696502685547,49.92640018463135,188,3,0.07200375576885919,0.6272543852355552,0.8804707969267942,5,0.4126917831174076,0.346946852538512,0.12230866005593873
