dataset,model,accuracy,auc_ovo,gmean,cross_entropy,n_samples_train,n_samples_test,n_features,n_classes,tuning_time,training_time,prediction_time,total_time,hp_n_estimators,hp_max_depth,hp_learning_rate,hp_subsample,hp_colsample_bytree,hp_min_child_weight,hp_gamma,hp_reg_alpha,hp_reg_lambda
balance-scale,xgboost,0.9095744680851063,0.9604755115982061,0.6286292751536459,0.2177331686480844,437,188,4,3,121.68605732917786,0.27228331565856934,0.003988742828369141,121.9623293876648,495,3,0.2454535236976431,0.8120511334420816,0.9085111175393551,3,0.08735789493924362,0.3235002390375278,0.5745561967495845
