dataset,model,accuracy,auc_ovo,gmean,cross_entropy,n_samples_train,n_samples_test,n_features,n_classes,tuning_time,training_time,prediction_time,total_time,hp_n_estimators,hp_max_depth,hp_learning_rate,hp_subsample,hp_colsample_bytree,hp_min_child_weight,hp_gamma,hp_reg_alpha,hp_reg_lambda
car,xgboost,0.9672447013487476,0.9962308954403817,0.904438743927827,0.10134955019248422,1209,519,21,4,176.5482804775238,0.2533390522003174,0.00797891616821289,176.80959844589233,255,10,0.2544705708185979,0.6548375032267081,0.8680577656937781,2,0.2606029301650857,0.29302011992005605,0.05929106406037832
