dataset,model,accuracy,auc_ovo,gmean,cross_entropy,n_samples_train,n_samples_test,n_features,n_classes,tuning_time,training_time,prediction_time,total_time,hp_n_estimators,hp_max_depth,hp_learning_rate,hp_subsample,hp_colsample_bytree,hp_min_child_weight,hp_gamma,hp_reg_alpha,hp_reg_lambda
tic-tac-toe,xgboost,0.9965277777777778,0.9998936170212765,0.99498743710662,0.06674668752006457,670,288,27,2,63.02050542831421,0.21342945098876953,0.00498652458190918,63.23892140388489,497,4,0.06133969771574502,0.6162741178492114,0.6688297778779361,1,0.08629930193271687,0.12886803567797062,0.8106132139603314
