dataset,model,accuracy,auc_ovo,gmean,cross_entropy,n_samples_train,n_samples_test,n_features,n_classes,tuning_time,training_time,prediction_time,total_time,hp_n_estimators,hp_max_depth,hp_learning_rate,hp_subsample,hp_colsample_bytree,hp_min_child_weight,hp_gamma,hp_reg_alpha,hp_reg_lambda
kc2,xgboost,0.821656050955414,0.787625,0.6723094525588644,0.42562033621778533,365,157,21,2,59.08538341522217,0.08676791191101074,0.0019943714141845703,59.17414569854736,264,9,0.01873429693291309,0.6010369118616115,0.6001758354662314,9,0.14898702956789914,0.31589854446191434,0.3143402354378708
