dataset,model,accuracy,auc_ovo,gmean,cross_entropy,n_samples_train,n_samples_test,n_features,n_classes,tuning_time,training_time,prediction_time,total_time,hp_n_estimators,hp_max_depth,hp_learning_rate,hp_subsample,hp_colsample_bytree,hp_min_child_weight,hp_gamma,hp_reg_alpha,hp_reg_lambda
analcatdata_dmft,xgboost,0.23618090452261306,0.5512198010334417,0.23184930530478004,1.69897076082451,462,199,7,5,175.7071349620819,0.20794939994812012,0.006981849670410156,175.92206621170044,223,10,0.22363841630330675,0.6541774566427425,0.7621714543878633,8,0.37979591427940773,0.12216675139091465,0.21181494305147144
