dataset,model,accuracy,auc_ovo,gmean,cross_entropy,n_samples_train,n_samples_test,n_features,n_classes,tuning_time,training_time,prediction_time,total_time,hp_n_estimators,hp_max_depth,hp_learning_rate,hp_subsample,hp_colsample_bytree,hp_min_child_weight,hp_gamma,hp_reg_alpha,hp_reg_lambda
analcatdata_authorship,xgboost,0.9802371541501976,0.9978293610124759,0.9592383226471312,0.06978011863651819,588,253,70,4,1.4690568447113037,0.13771390914916992,0.0030105113983154297,1.609781265258789,226,5,0.11936989683371775,0.7754288978718498,0.6238711586438274,4,0.36899770286601785,0.18249173045349998,0.17545175614749253
