dataset,model,accuracy,auc_ovo,gmean,cross_entropy,n_samples_train,n_samples_test,n_features,n_classes,tuning_time,training_time,prediction_time,total_time,hp_n_estimators,hp_max_depth,hp_learning_rate,hp_subsample,hp_colsample_bytree,hp_min_child_weight,hp_gamma,hp_reg_alpha,hp_reg_lambda
cylinder-bands,xgboost,0.7469135802469136,0.8327596996245307,0.7163389049768827,0.49654149963414407,378,162,119,2,85.47175765037537,0.08926820755004883,0.0019948482513427734,85.56302070617676,192,4,0.08279451895060846,0.9749051277884012,0.7115481763749936,1,0.2680176900950786,0.13167757053180731,0.15761764283384305
