dataset,model,accuracy,auc_ovo,gmean,cross_entropy,n_samples_train,n_samples_test,n_features,n_classes,tuning_time,training_time,prediction_time,total_time,hp_n_estimators,hp_max_depth,hp_learning_rate,hp_subsample,hp_colsample_bytree,hp_min_child_weight,hp_gamma,hp_reg_alpha,hp_reg_lambda
cmc,xgboost,0.5180995475113123,0.7111469032057268,0.49556075354683415,0.9539655222273745,1031,442,9,3,150.86297631263733,0.38598036766052246,0.0039899349212646484,151.25294661521912,289,7,0.0865141489417824,0.9397727176311158,0.8897821299442541,7,0.3612216912851108,0.3229589138531782,0.3617886556223141
