dataset,model,accuracy,auc_ovo,gmean,cross_entropy,n_samples_train,n_samples_test,n_features,n_classes,tuning_time,training_time,prediction_time,total_time,hp_n_estimators,hp_max_depth,hp_learning_rate,hp_subsample,hp_colsample_bytree,hp_min_child_weight,hp_gamma,hp_reg_alpha,hp_reg_lambda
banknote-authentication,xgboost,0.9951456310679612,0.9999761376381034,0.9950842020957349,0.030669134091571473,960,412,4,2,64.32150268554688,0.10321903228759766,0.0019953250885009766,64.42671704292297,389,10,0.11926202155912845,0.9034535019833917,0.6550996041468824,3,0.28507368742400113,0.6712879936517349,0.2350573160854731
