dataset,model,accuracy,auc_ovo,gmean,cross_entropy,n_samples_train,n_samples_test,n_features,n_classes,tuning_time,training_time,prediction_time,total_time,hp_n_estimators,hp_max_depth,hp_learning_rate,hp_subsample,hp_colsample_bytree,hp_min_child_weight,hp_gamma,hp_reg_alpha,hp_reg_lambda
vehicle,xgboost,0.7283464566929134,0.92448034804405,0.6894104857028205,0.5306069014245594,592,254,18,4,163.01515412330627,0.405914306640625,0.0049877166748046875,163.4260561466217,344,7,0.031357130855398,0.967943419553128,0.7115866256443835,4,0.1932768633102075,0.5100574132946097,0.23154938268250896
