dataset,model,accuracy,auc_ovo,gmean,cross_entropy,n_samples_train,n_samples_test,n_features,n_classes,tuning_time,training_time,prediction_time,total_time,hp_n_estimators,hp_max_depth,hp_learning_rate,hp_subsample,hp_colsample_bytree,hp_min_child_weight,hp_gamma,hp_reg_alpha,hp_reg_lambda
MiceProtein,xgboost,0.9722222222222222,0.9996710396247037,0.9716674434537087,0.18008302857573794,756,324,77,8,1157.5930330753326,3.263902425765991,0.008860111236572266,1160.8657956123352,224,7,0.04294012194103858,0.6775409947271513,0.6244014294120181,1,0.003500180653888005,0.732699968287464,0.5949949235287829
