dataset,model,accuracy,auc_ovo,gmean,cross_entropy,n_samples_train,n_samples_test,n_features,n_classes,tuning_time,training_time,prediction_time,total_time,hp_n_estimators,hp_max_depth,hp_learning_rate,hp_subsample,hp_colsample_bytree,hp_min_child_weight,hp_gamma,hp_reg_alpha,hp_reg_lambda
credit-approval,xgboost,0.8743961352657005,0.9172022684310018,0.8749831216303525,0.3848954669893229,483,207,46,2,74.1085844039917,0.10123705863952637,0.001994609832763672,74.21181607246399,238,4,0.17290994760694797,0.6019765921087521,0.7086050854858941,4,0.28157064703457835,0.44410362420804694,0.1798876308629279
