dataset,model,accuracy,auc_ovo,gmean,cross_entropy,n_samples_train,n_samples_test,n_features,n_classes,tuning_time,training_time,prediction_time,total_time,hp_n_estimators,hp_max_depth,hp_learning_rate,hp_subsample,hp_colsample_bytree,hp_min_child_weight,hp_gamma,hp_reg_alpha,hp_reg_lambda
steel-plates-fault,xgboost,0.7873070325900514,0.9667799024061733,0.7868071405647926,0.5682514392631198,1358,583,27,7,408.2140440940857,0.9973313808441162,0.010970592498779297,409.2223460674286,400,9,0.15180128896624656,0.8823389767650951,0.8667645124907302,2,0.02888387950122291,0.29371984201400875,0.7162672495743206
