dataset,model,accuracy,auc_ovo,gmean,cross_entropy,n_samples_train,n_samples_test,n_features,n_classes,tuning_time,training_time,prediction_time,total_time,hp_n_estimators,hp_max_depth,hp_learning_rate,hp_subsample,hp_colsample_bytree,hp_min_child_weight,hp_gamma,hp_reg_alpha,hp_reg_lambda
ilpd,xgboost,0.7085714285714285,0.76544,0.5768882040742382,0.6224555888805301,408,175,11,2,58.47054409980774,0.10921478271484375,0.001995086669921875,58.581753969192505,341,3,0.250027844987339,0.6415850561573198,0.9337068266628494,2,0.19171032980024882,0.29513827696518646,0.1367448329230994
