dataset,model,accuracy,auc_ovo,gmean,cross_entropy,n_samples_train,n_samples_test,n_features,n_classes,tuning_time,training_time,prediction_time,total_time,gpu_enabled,hp_n_estimators,hp_max_depth,hp_learning_rate,hp_subsample,hp_colsample_bytree,hp_min_child_samples,hp_reg_alpha,hp_reg_lambda,hp_num_leaves,hp_device,hp_gpu_platform_id,hp_gpu_device_id
cmc,lightgbm,0.5226244343891403,0.7097210406796464,0.4882627867798192,0.9357118443854331,1031,442,9,3,628.1639189720154,0.8816421031951904,0.001994609832763672,629.0475556850433,True,346,4,0.022815610297845863,0.855239019947206,0.8334095711517108,27,0.6488193846251713,0.7374950634099894,126,gpu,0,0
