dataset,model,accuracy,auc_ovo,gmean,cross_entropy,n_samples_train,n_samples_test,n_features,n_classes,tuning_time,training_time,prediction_time,total_time,gpu_enabled,hp_n_estimators,hp_max_depth,hp_learning_rate,hp_subsample,hp_colsample_bytree,hp_min_child_samples,hp_reg_alpha,hp_reg_lambda,hp_num_leaves,hp_device,hp_gpu_platform_id,hp_gpu_device_id
breast-w,lightgbm,0.9333333333333333,0.9832427536231884,0.9292613034277868,0.154892828417054,489,210,9,2,108.01272821426392,0.16456007957458496,0.0,108.1772882938385,True,171,10,0.2913971506124075,0.9348245080903382,0.631616585635594,86,0.9112569862847102,0.40826731786555737,80,gpu,0,0
