dataset,model,accuracy,auc_ovo,gmean,cross_entropy,n_samples_train,n_samples_test,n_features,n_classes,tuning_time,training_time,prediction_time,total_time,gpu_enabled,hp_n_estimators,hp_max_depth,hp_learning_rate,hp_subsample,hp_colsample_bytree,hp_min_child_samples,hp_reg_alpha,hp_reg_lambda,hp_num_leaves,hp_device,hp_gpu_platform_id,hp_gpu_device_id
car,lightgbm,0.9807321772639692,0.999556643034904,0.9915757839820527,0.0681210392506249,1209,519,21,4,944.5467555522919,3.6891350746154785,0.01595759391784668,948.2518482208252,True,431,10,0.045271744386523684,0.8445630999513993,0.8083026539397241,12,0.3440472158615978,0.7287204696714774,26,gpu,0,0
