dataset,model,accuracy,auc_ovo,gmean,cross_entropy,n_samples_train,n_samples_test,n_features,n_classes,tuning_time,training_time,prediction_time,total_time,gpu_enabled,hp_n_estimators,hp_max_depth,hp_learning_rate,hp_subsample,hp_colsample_bytree,hp_min_child_samples,hp_reg_alpha,hp_reg_lambda,hp_num_leaves,hp_device,hp_gpu_platform_id,hp_gpu_device_id
climate-model-simulation-crashes,lightgbm,0.9197530864197531,0.8798262548262548,0.5894831189188945,0.22396964694920354,378,162,18,2,149.79607462882996,0.425861120223999,0.001995086669921875,150.22393083572388,True,479,3,0.044834851796884116,0.6440531479376517,0.9931241262614474,68,0.5357554321189031,0.5507609053479396,106,gpu,0,0
