dataset,model,accuracy,auc_ovo,gmean,cross_entropy,n_samples_train,n_samples_test,n_features,n_classes,tuning_time,training_time,prediction_time,total_time,gpu_enabled,hp_n_estimators,hp_max_depth,hp_learning_rate,hp_subsample,hp_colsample_bytree,hp_min_child_samples,hp_reg_alpha,hp_reg_lambda,hp_num_leaves,hp_device,hp_gpu_platform_id,hp_gpu_device_id
blood-transfusion-service-center,lightgbm,0.7822222222222223,0.7650530647606671,0.49559462778335206,0.46782176802331177,523,225,4,2,130.4669713973999,0.19846844673156738,0.0009975433349609375,130.66643738746643,True,313,8,0.045708354439086135,0.7595510366380815,0.9507826865241251,83,0.5705562647167366,0.5155220194329742,43,gpu,0,0
