dataset,model,accuracy,auc_ovo,gmean,cross_entropy,n_samples_train,n_samples_test,n_features,n_classes,tuning_time,training_time,prediction_time,total_time,gpu_enabled,hp_n_estimators,hp_max_depth,hp_learning_rate,hp_subsample,hp_colsample_bytree,hp_min_child_samples,hp_reg_alpha,hp_reg_lambda,hp_num_leaves,hp_device,hp_gpu_platform_id,hp_gpu_device_id
cylinder-bands,lightgbm,0.7654320987654321,0.8311952440550688,0.7420837961110344,0.5170309936692069,378,162,119,2,304.78619718551636,0.42985081672668457,0.000997304916381836,305.2170453071594,True,230,6,0.13727628030816993,0.8421110381045505,0.701483191017527,21,0.0008756988561757009,0.47011248211072515,63,gpu,0,0
