dataset,model,accuracy,auc_ovo,gmean,cross_entropy,n_samples_train,n_samples_test,n_features,n_classes,tuning_time,training_time,prediction_time,total_time,hp_d,hp_d_hidden_factor,hp_n_layers,hp_hidden_dropout,hp_residual_dropout,hp_learning_rate,hp_batch_size,hp_epochs
blood-transfusion-service-center,resnet,0.6044444444444445,0.7173489278752437,0.6538733496441943,0.6809594690314507,523,225,4,2,824.1853094100952,2.92353892326355,0.0023956298828125,827.1112439632416,64,4.608687320984796,10,0.1421723920289982,0.48044060656136567,1.4058607575030626e-05,64,57
