dataset,model,accuracy,auc_ovo,gmean,cross_entropy,n_samples_train,n_samples_test,n_features,n_classes,tuning_time,training_time,prediction_time,total_time,gpu_enabled,hp_iterations,hp_depth,hp_learning_rate,hp_l2_leaf_reg,hp_bagging_temperature,hp_min_data_in_leaf,hp_task_type,hp_devices
ilpd,catboost,0.72,0.76304,0.530659966456864,0.5110552909423302,408,175,11,2,552.8603410720825,0.8377587795257568,0.0009982585906982422,553.699098110199,True,403,5,0.2882664399779163,3.892572673897133,0.26684501574807207,21,GPU,0
