dataset,model,accuracy,auc_ovo,gmean,cross_entropy,n_samples_train,n_samples_test,n_features,n_classes,tuning_time,training_time,prediction_time,total_time,gpu_enabled,hp_iterations,hp_depth,hp_learning_rate,hp_l2_leaf_reg,hp_bagging_temperature,hp_min_data_in_leaf,hp_task_type,hp_devices
pc3,catboost,0.8869936034115139,0.8159639746634996,0.40189574521728016,0.2797181008228594,1094,469,37,2,763.4896929264069,1.1568293571472168,0.0009975433349609375,764.647519826889,True,86,7,0.2964485231622305,6.3525461229886595,0.452827500519477,29,GPU,0
