dataset,model,accuracy,auc_ovo,gmean,cross_entropy,n_samples_train,n_samples_test,n_features,n_classes,tuning_time,training_time,prediction_time,total_time,gpu_enabled,hp_iterations,hp_depth,hp_learning_rate,hp_l2_leaf_reg,hp_bagging_temperature,hp_min_data_in_leaf,hp_task_type,hp_devices
qsar-biodeg,catboost,0.8675078864353313,0.9085447263017357,0.8237139508938744,0.3588901959683909,738,317,41,2,723.4659886360168,1.187312364578247,0.0009968280792236328,724.6542978286743,True,226,6,0.295548219701463,5.69761633372336,0.7239335011970356,3,GPU,0
