dataset,model,accuracy,auc_ovo,gmean,cross_entropy,n_samples_train,n_samples_test,n_features,n_classes,tuning_time,training_time,prediction_time,total_time,gpu_enabled,hp_iterations,hp_depth,hp_learning_rate,hp_l2_leaf_reg,hp_bagging_temperature,hp_min_data_in_leaf,hp_task_type,hp_devices
credit-g,catboost,0.7533333333333333,0.7863492063492062,0.6274159654095468,0.49654142498364784,700,300,61,2,713.7645604610443,0.8727927207946777,0.005984306335449219,714.6433374881744,True,225,4,0.29802247237380397,3.610878531680354,0.8159775662392736,47,GPU,0
