dataset,model,accuracy,auc_ovo,gmean,cross_entropy,n_samples_train,n_samples_test,n_features,n_classes,tuning_time,training_time,prediction_time,total_time,gpu_enabled,hp_iterations,hp_depth,hp_learning_rate,hp_l2_leaf_reg,hp_bagging_temperature,hp_min_data_in_leaf,hp_task_type,hp_devices
blood-transfusion-service-center,catboost,0.7911111111111111,0.7443686376434915,0.5849902209335021,0.4814120039125101,523,225,4,2,620.6349923610687,0.7952148914337158,0.000997781753540039,621.431205034256,True,62,9,0.2958374071333366,8.012058853354654,0.921425151122152,4,GPU,0
